0.217327587,0.316511541,0.466160872
0.931129679,0.053338563,0.015531758
0.295319512,0.324032843,0.380647646
0.81530509,0.148712029,0.035982881
0.810830226,0.007758131,0.181411644
0.598467368,0.204423054,0.197109578
0.542723245,0.263284337,0.193992418
0.570777916,0.403749287,0.025472797
0.498490879,0.162842081,0.338667039
0.765999007,0.132066316,0.101934678
0.161473599,0.586612795,0.251913606
0.195912661,0.205054502,0.599032838
0.223468109,0.25224305,0.524288841
0.055853881,0.703657597,0.240488522
0.907190417,0.075478111,0.017331472
0.333561569,0.217732165,0.448706266
0.643072219,0.077953344,0.278974437
0.970053515,0.018270272,0.011676214
0.396077009,0.160469908,0.443453083
0.524375203,0.160476232,0.315148565
0.451306467,0.299136494,0.249557038
0.360539997,0.39744276,0.242017243
0.818889767,0.05621456,0.124895673
0.968583717,0.020698448,0.010717835
0.538126558,0.440420784,0.021452657
0.895637157,0.04852203,0.055840813
0.475873193,0.426993324,0.097133483
0.405168732,0.322586869,0.272244399
0.279088439,0.046236817,0.674674744
0.456248049,0.367205642,0.176546309
0.524058018,0.071683332,0.404258651
0.674652184,0.303434031,0.021913785
0.833174019,0.14293786,0.023888121
0.22948155,0.116744156,0.653774294
0.841695832,0.079586946,0.078717222
0.660541607,0.106644951,0.232813442
0.920743208,0.028204855,0.051051937
0.586133832,0.068885492,0.344980677
0.392289781,0.39892499,0.208785229
0.449904698,0.169576258,0.380519044
0.132645028,0.841017247,0.026337725
0.258107256,0.188076464,0.55381628
0.081052178,0.087198215,0.831749607
0.220591263,0.490626708,0.288782028
0.932562702,0.000180664,0.067256634
0.036712203,0.651135364,0.312152432
0.736101711,0.04822973,0.215668559
0.32036813,0.132433792,0.547198078
0.013788413,0.620111512,0.366100075
0.575734665,0.002950245,0.42131509
0.658748115,0.131863985,0.209387899
0.306715648,0.12043722,0.572847132
0.076380494,0.627020145,0.296599361
0.041717668,0.495991092,0.462291239
0.163899989,0.723582044,0.112517968
0.584502394,0.315994465,0.099503141
0.320029431,0.161854743,0.518115826
0.029561356,0.594558988,0.375879656
0.578224317,0.185721616,0.236054067
0.039695733,0.839522919,0.120781348
0.165071728,0.502767706,0.332160566
0.280631697,0.441412697,0.277955606
0.533314349,0.142379141,0.32430651
0.041855341,0.474748645,0.483396014
0.771032971,0.151478613,0.077488417
0.011333428,0.955147933,0.033518639
0.062331595,0.84236883,0.095299575
0.212903435,0.299327507,0.487769058
0.502408327,0.237327724,0.260263949
0.084201664,0.411295983,0.504502353
0.090952374,0.682888534,0.226159093
0.082537858,0.747049082,0.17041306
0.046893637,0.737559062,0.215547301
0.02599919,0.964013042,0.009987767
0.190682174,0.422617283,0.386700543
0.328547365,0.629667165,0.04178547
0.262952968,0.115321929,0.621725103
0.70868085,0.251086662,0.040232488
0.235477001,0.012643662,0.751879337
0.32513418,0.23827412,0.436591699
0.012110282,0.846613947,0.141275771
0.266290726,0.727259986,0.006449288
0.259631568,0.223727481,0.516640952
0.064886613,0.519237147,0.41587624
0.021334043,0.815354925,0.163311032
0.322501193,0.672179385,0.005319422
0.036832227,0.955302445,0.007865328
0.207920958,0.551825862,0.24025318
0.286733449,0.113542764,0.599723787
0.098505541,0.189699991,0.711794468
0.088794775,0.888126502,0.023078723
0.087472228,0.792849888,0.119677884
0.187600245,0.757025288,0.055374467
0.855326844,0.018115521,0.126557634
0.08809717,0.8623688,0.049534031
0.389427753,0.099282083,0.511290164
0.245080931,0.500712071,0.254206998
0.019605993,0.235150715,0.745243292
0.036247928,0.853786732,0.109965339
0.354569055,0.397498632,0.247932313
0.372350849,0.235523534,0.392125618
0.550983548,0.326130234,0.122886217
0.80146879,0.070623867,0.127907344
0.235080947,0.634209402,0.13070965
0.067080788,0.107841779,0.825077432
0.44745191,0.181518257,0.371029833
0.451910819,0.111051512,0.437037669
0.830958817,0.048772109,0.120269074
0.531458052,0.427280437,0.041261511
0.026481012,0.317222117,0.656296871
0.998503898,0.000356952,0.001139151
0.719939411,0.12876416,0.151296429
0.167089331,0.736558221,0.096352449
0.270684935,0.5680562,0.161258865
0.257507443,0.348017789,0.394474768
0.844604968,0.130744193,0.024650839
0.354420757,0.462404383,0.18317486
0.394907656,0.246696715,0.358395629
0.369014678,0.306042873,0.324942449
0.053597037,0.488539103,0.45786386
0.628383232,0.369881018,0.00173575
0.1075122,0.307511401,0.584976399
0.795557725,0.194633422,0.009808852
0.361630365,0.15285178,0.485517855
0.743506731,0.159411993,0.097081276
0.542512966,0.433268943,0.024218091
0.094056071,0.702538698,0.203405231
0.372951157,0.033677576,0.593371268
0.965990992,0.029194034,0.004814974
0.896450635,0.005697626,0.097851739
0.751539486,0.218398021,0.030062492
0.95924685,0.034993495,0.005759654
0.5752609,0.208233038,0.216506061
0.068930986,0.021807206,0.909261809
0.944318132,0.014626937,0.041054931
0.809520971,0.113338076,0.077140953
0.247166315,0.165561594,0.587272091
0.835151861,0.117456584,0.047391555
0.214908652,0.565350713,0.219740636
0.437533097,0.17981103,0.382655872
0.800683063,0.10075194,0.098564997
0.166137649,0.608931995,0.224930356
0.620864741,0.298630937,0.080504322
0.278300454,0.056908361,0.664791185
0.214600448,0.293109896,0.492289656
0.668701571,0.007116153,0.324182276
0.412736704,0.399063788,0.188199508
0.802478341,0.06298481,0.134536849
0.75710143,0.112946623,0.129951947
0.612516297,0.01965551,0.367828193
0.892453554,0.070575899,0.036970547
0.156160598,0.058669492,0.785169909
0.406152854,0.02085771,0.572989436
0.364964642,0.587435148,0.04760021
0.123561233,0.837449352,0.038989415
0.0404354,0.45659535,0.50296925
0.097086974,0.41970074,0.483212286
0.378586303,0.597853621,0.023560075
0.404332407,0.34507052,0.250597074
0.032669733,0.841403525,0.125926742
0.020657577,0.398528922,0.580813501
0.020951442,0.942055663,0.036992895
0.376223209,0.562467914,0.061308877
0.352768231,0.506371044,0.140860725
0.452639441,0.01717204,0.530188518
0.360836159,0.103881264,0.535282578
0.16548424,0.357863303,0.476652457
0.13139041,0.782011755,0.086597835
0.502740672,0.417779981,0.079479347
0.109892924,0.800808529,0.089298547
0.669535945,0.306905054,0.023559001
0.154758862,0.123141753,0.722099385
0.222879306,0.515261935,0.261858759
0.132872309,0.007589603,0.859538088
0.050580617,0.946807673,0.00261171
0.492704778,0.342072064,0.165223158
0.015607787,0.678252671,0.306139543
0.00248383,0.997043164,0.000473006
0.675098711,0.059327345,0.265573945
0.059779351,0.365181964,0.575038685
0.062847657,0.505861092,0.43129125
0.000685757,0.997532932,0.001781311
0.112068339,0.562946757,0.324984903
0.590384088,0.195278307,0.214337605
0.164913014,0.797862721,0.037224264
0.138270209,0.430965707,0.430764085
0.320378482,0.372624082,0.306997436
0.073492679,0.507666665,0.418840656
0.353801005,0.176002102,0.470196893
0.295681464,0.454880405,0.249438132
0.070393954,0.745886515,0.183719531
0.090987509,0.833218057,0.075794434
0.23588183,0.51576759,0.248350581
0.378017315,0.243882644,0.378100041
0.083365034,0.336300962,0.580334004
0.01048285,0.529399324,0.460117826
0.607379861,0.148951866,0.243668274
0.058575039,0.666529582,0.274895379
0.420694587,0.154768846,0.424536568
0.098295093,0.877938724,0.023766183
0.384081895,0.354491055,0.261427049
0.773128535,0.111647894,0.115223571
0.026374289,0.929299466,0.044326245
0.311581915,0.337064462,0.351353623
0.065744293,0.574363142,0.359892566
0.424462897,0.198722432,0.376814671
0.977424526,0.021273786,0.001301687
0.212918856,0.37448383,0.412597314
0.40577897,0.459489197,0.134731832
0.574800419,0.026426591,0.39877299
0.335392724,0.120588615,0.54401866
0.711532164,0.227157188,0.061310648
0.967589281,0.016053175,0.016357544
0.423396241,0.500798622,0.075805136
0.119546866,0.451248177,0.429204957
0.66605458,0.12157397,0.212371449
0.30601943,0.408268524,0.285712046
0.625538102,0.267309274,0.107152625
0.823419676,0.133235519,0.043344805
0.433191184,0.017956148,0.548852668
0.854915216,0.005509934,0.13957485
0.301695281,0.29581013,0.402494589
0.529784671,0.234239829,0.2359755
0.69424604,0.258294093,0.047459868
0.353752681,0.38902402,0.257223299
0.671518565,0.029745522,0.298735913
0.663021223,0.29071389,0.046264887
0.36003755,0.250879506,0.389082943
0.4570555,0.333440368,0.209504133
0.556382981,0.19627273,0.24734429
0.345700861,0.396279879,0.25801926
0.036936873,0.678932234,0.284130893
0.160682151,0.518256743,0.321061106
0.318203172,0.123379777,0.558417052
0.362239673,0.487427666,0.150332661
0.122658348,0.135243644,0.742098008
0.510063598,0.298505753,0.19143065
0.843191482,0.119936707,0.036871811
0.145238581,0.77685743,0.077903989
0.401078688,0.308811967,0.290109346
0.809821437,0.082352168,0.107826395
0.450670582,0.045018337,0.50431108
0.506838031,0.287607429,0.20555454
0.907641937,0.087946414,0.004411649
0.447269034,0.181968275,0.370762691
0.389239229,0.416225522,0.194535249
0.536771058,0.231774839,0.231454103
0.059984541,0.21261899,0.727396469
0.651190552,0.213798035,0.135011413
0.41364242,0.549325831,0.037031749
0.896721306,0.067499487,0.035779207
0.507091634,0.434626986,0.05828138
0.030370463,0.683417911,0.286211625
0.140840782,0.790311912,0.068847306
0.668287891,0.239532536,0.092179573
0.480345259,0.45134614,0.068308602
0.330763623,0.226519673,0.442716704
0.056431802,0.688386527,0.255181671
0.17137139,0.791247708,0.037380901
0.594505313,0.044824312,0.360670375
0.35309155,0.569722822,0.077185628
0.04723084,0.274268169,0.678500991
0.560520607,0.075551135,0.363928258
0.148312834,0.039682428,0.812004738
0.393604741,0.372213222,0.234182037
0.345404493,0.638392276,0.016203232
0.186312801,0.697404384,0.116282814
0.155430837,0.511833618,0.332735545
0.196511618,0.349020566,0.454467816
0.117859085,0.68931021,0.192830705
0.522094293,0.30011416,0.177791547
0.385149544,0.58509082,0.029759636
0.430739505,0.560492828,0.008767667
0.021818661,0.602743092,0.375438247
0.069250572,0.805062419,0.125687009
0.039529813,0.870070496,0.090399691
0.194240501,0.656143799,0.1496157
0.43526167,0.386553983,0.178184346
0.005399411,0.652314019,0.34228657
0.597006653,0.240351166,0.16264218
0.067840993,0.358885521,0.573273486
0.14090644,0.815118224,0.043975335
0.264036986,0.359170297,0.376792717
0.003396538,0.98407437,0.012529092
0.426333313,0.30112132,0.272545367
0.024678213,0.966795064,0.008526723
0.553612399,0.36005556,0.086332041
0.226960747,0.638475017,0.134564236
0.129896571,0.131409147,0.738694282
0.271557611,0.146925155,0.581517234
0.681148834,0.212758219,0.106092947
0.005080376,0.960277181,0.034642443
0.130168298,0.61963839,0.250193311
0.065525934,0.889161435,0.045312632
0.858760902,0.076410072,0.064829026
0.150921254,0.828129131,0.020949615
0.25327832,0.569499672,0.177222008
0.779132558,0.154834846,0.066032596
0.40665788,0.587126649,0.006215471
0.680168696,0.27057286,0.049258444
0.543569132,0.406707325,0.049723543
0.845369427,0.063059692,0.091570881
0.497227215,0.196344148,0.306428637
0.808631299,0.037326453,0.154042247
0.102495209,0.029517322,0.867987469
0.865415764,0.122245272,0.012338965
0.977098905,0.020928478,0.001972617
0.319491087,0.38575581,0.294753103
0.427027414,0.097515113,0.475457473
0.774222899,0.051650039,0.174127062
0.31580241,0.130088443,0.554109147
0.479223673,0.316365498,0.204410829
0.241187092,0.265797707,0.493015201
0.559334993,0.364079966,0.076585041
0.079304574,0.218815199,0.701880227
0.344827246,0.526066826,0.129105927
0.406028664,0.049462301,0.544509035
0.197960062,0.706098769,0.095941169
0.417291535,0.52332008,0.059388384
0.347124376,0.475853035,0.177022588
0.723534036,0.042256712,0.234209252
0.895823484,0.039985188,0.064191327
0.430503705,0.144906927,0.424589369
0.297094121,0.508854959,0.194050921
0.471749719,0.366286535,0.161963746
0.13200675,0.543336118,0.324657133
0.68583139,0.116434734,0.197733876
0.753252059,0.183233775,0.063514166
0.03924458,0.831616242,0.129139178
0.354587379,0.251308005,0.394104617
0.273527396,0.144921991,0.581550613
0.048885542,0.847509769,0.103604689
0.235529894,0.276384453,0.488085653
0.298830881,0.240354209,0.46081491
0.504616135,0.127685099,0.367698765
0.859537599,0.133153471,0.00730893
0.375552494,0.240804617,0.383642889
0.51568144,0.259768835,0.224549725
0.908600487,0.020474217,0.070925295
0.469706653,0.118529206,0.411764142
0.862621691,0.095183613,0.042194695
0.92871467,0.035661449,0.03562388
0.206434304,0.505628183,0.287937512
0.221090618,0.563895669,0.215013713
0.540456094,0.196368635,0.263175271
0.426098476,0.34444303,0.229458494
0.109172267,0.187452376,0.703375357
0.060116007,0.116367596,0.823516397
0.357176103,0.275606925,0.367216972
0.453943147,0.164066676,0.381990177
0.050787978,0.303075584,0.646136438
0.002782194,0.960198043,0.037019763
0.760025401,0.184203136,0.055771463
0.182286701,0.754587531,0.063125769
0.532711205,0.143915339,0.323373456
0.286614475,0.465553758,0.247831767
0.492577439,0.447974467,0.059448094
0.201067973,0.776563651,0.022368376
0.460274134,0.052711353,0.487014514
0.184073842,0.028047531,0.787878627
0.244670505,0.052524358,0.702805136
0.100285406,0.347004511,0.552710083
0.110189751,0.884592342,0.005217908
0.124064085,0.408996427,0.466939488
0.335029413,0.617356857,0.04761373
0.001400583,0.995012386,0.003587031
0.200102297,0.518147513,0.28175019
0.204824413,0.609401101,0.185774485
0.058798218,0.331553492,0.60964829
0.894957189,0.083403493,0.021639318
0.360840011,0.139257905,0.499902083
0.177805519,0.512281793,0.309912688
0.251238896,0.638297842,0.110463262
0.067550815,0.830798372,0.101650813
0.240043912,0.679818621,0.080137466
0.433408496,0.556033864,0.01055764
0.190696371,0.086461243,0.722842386
0.794783628,0.17879398,0.026422391
0.01055276,0.767712938,0.221734302
0.059209358,0.732868273,0.207922369
0.428243899,0.532246733,0.039509368
0.236349867,0.586295429,0.177354705
0.099955827,0.898660648,0.001383524
0.151781019,0.761997892,0.086221089
0.304469652,0.229685606,0.465844742
0.258987584,0.029840267,0.711172148
0.627454857,0.026909788,0.345635355
0.031651209,0.87854547,0.089803321
0.561624165,0.334632807,0.103743028
0.240380336,0.167622821,0.591996843
0.003762411,0.880147371,0.116090218
0.223180852,0.373302308,0.403516839
0.279725719,0.164361351,0.55591293
0.502759696,0.417036979,0.080203325
0.226249078,0.717273217,0.056477704
0.397686369,0.5493642,0.05294943
0.112482995,0.802496728,0.085020277
0.476218194,0.010142461,0.513639344
0.097426322,0.429602427,0.472971252
0.242758036,0.452994482,0.304247482
0.890769672,0.067441172,0.041789157
0.669765432,0.205325055,0.124909513
0.64995044,0.06868928,0.281360279
0.054736471,0.798708076,0.146555453
0.840103456,0.076744207,0.083152337
0.071332498,0.194070944,0.734596559
0.263863805,0.233965576,0.502170619
0.91640012,0.068987158,0.014612722
0.677089629,0.289756546,0.033153825
0.696210036,0.011521588,0.292268376
0.130923238,0.302438834,0.566637928
0.570703356,0.001840858,0.427455785
0.920205878,0.013738204,0.066055919
0.614877532,0.240880401,0.144242067
0.21663516,0.778469648,0.004895192
0.85402104,0.020239241,0.125739719
0.504613313,0.019730869,0.475655818
0.710399191,0.009347228,0.280253581
0.460428002,0.334044239,0.205527759
0.127486545,0.218118729,0.654394727
0.3968783,0.558429543,0.044692157
0.167482953,0.696588758,0.135928289
0.631573862,0.267953856,0.100472282
0.122526551,0.105944045,0.771529404
0.065626839,0.219962558,0.714410604
0.636995528,0.185504764,0.177499708
0.90858462,0.086721588,0.004693792
0.894164645,0.079810306,0.02602505
0.550394458,0.268300168,0.181305375
0.230856563,0.555315946,0.213827491
0.112000248,0.198305531,0.689694221
0.436074284,0.059313748,0.504611968
0.355904869,0.031864751,0.61223038
0.381072306,0.533643431,0.085284263
0.095433581,0.306658571,0.597907848
0.704147251,0.013289738,0.282563012
0.916598408,0.027657119,0.055744473
0.686097473,0.073053551,0.240848977
0.138278885,0.453666361,0.408054755
0.060668759,0.18550336,0.753827881
0.524820546,0.083640574,0.391538881
0.407264099,0.221517028,0.371218873
0.782626562,0.022872532,0.194500905
0.293424262,0.405069145,0.301506592
0.004623877,0.564748766,0.430627357
0.01457988,0.37174737,0.61367275
0.214299986,0.353900821,0.431799193
0.549707548,0.38879624,0.061496212
0.729173852,0.048478923,0.222347225
0.928755619,0.045758716,0.025485665
0.78902763,0.143431638,0.067540732
0.093895057,0.744461685,0.161643258
0.175694024,0.162560459,0.661745517
0.031380127,0.679299205,0.289320669
0.057440113,0.511363708,0.431196179
0.295581867,0.539752596,0.164665537
